"","a1","g6","rho","beta2","Ze_1.0","Ze_2.0","Ze_3.0","P1","P2","P3","P4","P1_1.0","P2_1.0","P3_1.0","P4_1.0","P1_2.0","P2_2.0","P3_2.0","P4_2.0","P1_3.0","P2_3.0","P3_3.0","P4_3.0"
"182",0.5,-1,-0.2,-1,0.00549430000000006,-0.1309246,-5.20000000003851e-06,3,1,4,2,4,2,3,1,3,1,2,4,3,1,4,2
"183",0.5,-1,-0.2,1,-0.00448609999999994,0.0314174999999999,0.000182999999999933,3,1,4,2,4,2,3,1,4,1,3,2,3,1,4,2
"184",0.5,-1,-0.2,1.5,-0.00481280000000006,0.052457,-2.69000000000519e-05,3,1,4,2,4,2,3,1,4,1,3,2,3,1,4,2
"185",0.5,-1,0.2,-1.5,0.00622520000000004,-0.1625871,9.40000000004826e-06,4,2,3,1,4,2,3,1,3,1,2,4,3,1,4,2
"186",0.5,-1,0.2,-1,0.00563120000000006,-0.1309855,0.000169900000000056,3,1,4,2,4,2,3,1,3,1,2,4,3,1,4,2
"187",0.5,-1,0.2,1,-0.00390449999999998,0.0316372,0.000175400000000048,4,1,3,2,4,2,3,1,4,1,3,2,3,1,4,2
"188",0.5,-1,0.2,1.5,-0.00442399999999998,0.0524594999999999,-8.94000000000172e-05,4,1,3,2,4,2,3,1,4,1,3,2,3,1,4,2
"189",0.5,-1,0.75,-1.5,0.00631570000000004,-0.16262,5.46999999999631e-05,4,2,3,1,4,2,3,1,3,1,2,4,3,1,4,2
"190",0.5,-1,0.75,-1,0.00564889999999996,-0.1311908,-6.26999999999711e-05,4,2,3,1,4,2,3,1,3,1,2,4,3,1,4,2
"191",0.5,-1,0.75,1,-0.00379760000000007,0.0316169000000001,0.000139600000000017,4,1,3,2,4,2,3,1,4,1,3,2,3,1,4,2
"192",0.5,-1,0.75,1.5,-0.00457289999999999,0.0525563,3.199999999981e-06,4,1,3,2,4,2,3,1,4,1,3,2,3,1,4,2
"193",0.5,0,-0.75,-1.5,0.00768039999999992,-0.0984522999999999,9.54000000000788e-05,2,1,3,4,2,3,1,4,2,3,1,4,2,1,3,4
"194",0.5,0,-0.75,-1,0.0134765999999998,-0.0969519000000001,-0.000125800000000065,2,1,4,3,2,1,3,4,1,2,3,4,2,1,4,3
"195",0.5,0,-0.75,1,0.0107661,0.0146824000000001,0.000134700000000043,3,1,4,2,3,2,4,1,2,3,4,1,3,1,4,2
"196",0.5,0,-0.75,1.5,0.00877300000000003,0.0213552,5.6800000000079e-05,3,1,4,2,3,2,4,1,2,3,4,1,3,1,4,2
"197",0.5,0,-0.2,-1.5,0.00778369999999995,-0.09875,-0.000215499999999924,2,1,3,4,2,3,1,4,2,3,1,4,2,1,3,4
"198",0.5,0,-0.2,-1,0.0133451999999999,-0.0970541,-0.000183100000000103,2,1,4,3,2,1,3,4,1,2,3,4,2,1,4,3
"199",0.5,0,-0.2,1,0.0109832,0.0146642000000001,0.000140700000000105,3,1,4,2,3,2,4,1,2,3,4,1,3,1,4,2
"200",0.5,0,-0.2,1.5,0.0085514000000001,0.0214947,6.01000000000074e-05,3,1,4,2,3,2,4,1,2,3,4,1,3,1,4,2
"201",0.5,0,0.2,-1.5,0.00791700000000006,-0.0985377000000001,0.000102599999999953,2,1,3,4,2,3,1,4,2,3,1,4,2,1,3,4
"202",0.5,0,0.2,-1,0.0130954999999998,-0.0970553999999999,0.000161399999999978,2,1,4,3,2,1,3,4,1,2,3,4,2,1,4,3
"203",0.5,0,0.2,1,0.0107292000000001,0.014862,2.11000000001071e-05,3,2,4,1,3,2,4,1,2,3,4,1,3,1,4,2
"204",0.5,0,0.2,1.5,0.00885420000000015,0.0212902,-5.35000000000396e-05,3,1,4,2,3,2,4,1,2,3,4,1,3,1,4,2
"205",0.5,0,0.75,-1.5,0.00768409999999997,-0.0987365,-0.000103999999999993,1,2,3,4,2,3,1,4,2,3,1,4,2,1,3,4
"206",0.5,0,0.75,-1,0.0133114,-0.0968345,-3.05000000000444e-05,2,1,3,4,2,1,3,4,1,2,3,4,2,1,4,3
"207",0.5,0,0.75,1,0.0110100999999998,0.0148841000000001,1.98000000000143e-05,3,2,4,1,3,2,4,1,2,3,4,1,3,1,4,2
"208",0.5,0,0.75,1.5,0.00879560000000001,0.0213812,-2.75999999999055e-05,3,2,4,1,3,2,4,1,2,3,4,1,3,1,4,2
"209",0.5,1,-0.75,-1.5,-0.00311910000000004,0.0190779999999999,-7.78999999999641e-05,1,2,3,4,2,3,1,4,2,3,1,4,2,3,1,4
"210",0.5,1,-0.75,-1,-0.00840609999999997,0.00514060000000005,5.31999999999755e-05,2,1,3,4,1,3,2,4,1,3,2,4,1,2,3,4
"211",0.5,1,-0.75,1,-0.0310381,-0.00451800000000002,-0.0001525,3,2,4,1,2,3,4,1,2,3,4,1,2,3,4,1
"212",0.5,1,-0.75,1.5,-0.0331878,-0.0114711000000001,0.000277199999999977,3,2,4,1,2,3,4,1,2,3,4,1,2,3,4,1
"213",0.5,1,-0.2,-1.5,-0.00345570000000006,0.0190609999999999,-7.21000000001304e-05,2,3,1,4,2,3,1,4,2,3,1,4,2,3,1,4
"214",0.5,1,-0.2,-1,-0.00867899999999999,0.00509740000000003,-7.68999999999354e-05,1,2,3,4,1,3,2,4,1,3,2,4,1,2,3,4
"215",0.5,1,-0.2,1,-0.0306336,-0.00440549999999995,-6.94999999999446e-05,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1
"216",0.5,1,-0.2,1.5,-0.0329659999999999,-0.0113074,0.000207399999999969,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1
"217",0.5,1,0.2,-1.5,-0.0032120000000001,0.0191589,8.66000000000477e-05,2,3,1,4,2,3,1,4,2,3,1,4,2,3,1,4
"218",0.5,1,0.2,-1,-0.00835530000000007,0.00481139999999991,1.9199999999886e-05,1,3,2,4,1,3,2,4,1,3,2,4,1,2,3,4
"219",0.5,1,0.2,1,-0.0310334999999999,-0.00443739999999992,2.04000000000315e-05,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1
"220",0.5,1,0.2,1.5,-0.0332251000000001,-0.0116753000000001,9.79999999994874e-06,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1
"221",0.5,1,0.75,-1.5,-0.00330659999999994,0.0191557,0.000220300000000062,2,3,1,4,2,3,1,4,2,3,1,4,2,3,1,4
"222",0.5,1,0.75,-1,-0.00836140000000007,0.00518479999999999,0.000345099999999987,1,3,2,4,1,3,2,4,1,3,2,4,1,2,3,4
"223",0.5,1,0.75,1,-0.0309347999999998,-0.00455900000000009,-9.85999999999487e-05,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1
"224",0.5,1,0.75,1.5,-0.033047,-0.0118305,-0.000111599999999878,3,2,4,1,2,3,4,1,2,3,4,1,2,3,4,1
"225",0.5,1.5,-0.75,-1.5,-0.00928959999999979,0.0643007000000001,-3.42999999999316e-05,2,3,1,4,2,3,1,4,2,3,1,4,2,3,1,4
"226",0.5,1.5,-0.75,-1,-0.0213972,0.0473295,-0.000149499999999914,2,3,1,4,1,3,2,4,2,3,1,4,2,3,1,4
"227",0.5,1.5,-0.75,1,-0.0602865,-0.0178304,0.000130100000000022,2,4,1,3,1,3,4,2,2,3,4,1,2,4,1,3
"228",0.5,1.5,-0.75,1.5,-0.0649764999999999,-0.0339358000000001,0.000164500000000012,2,4,1,3,1,3,4,2,2,3,4,1,2,4,1,3
"229",0.5,1.5,-0.2,-1.5,-0.00935540000000001,0.0641419999999999,0.000144799999999945,2,3,1,4,2,3,1,4,2,3,1,4,2,3,1,4
"230",0.5,1.5,-0.2,-1,-0.020872,0.0473544,-0.00017250000000002,2,3,1,4,1,3,2,4,2,3,1,4,2,3,1,4
"231",0.5,1.5,-0.2,1,-0.0600002000000001,-0.0177472,1.29000000000934e-05,2,4,1,3,1,3,4,2,2,3,4,1,2,4,1,3
"232",0.5,1.5,-0.2,1.5,-0.0647939,-0.033798,-6.000000000006e-05,2,4,1,3,1,3,4,2,2,3,4,1,2,4,1,3
"233",0.5,1.5,0.2,-1.5,-0.0091253,0.0642051,0.000213899999999989,2,3,1,4,2,3,1,4,2,3,1,4,2,3,1,4
"234",0.5,1.5,0.2,-1,-0.0215416,0.0472132,-0.000348700000000091,2,3,1,4,1,3,2,4,2,3,1,4,2,3,1,4
"235",0.5,1.5,0.2,1,-0.059958,-0.0174180999999999,0.000160500000000119,2,4,1,3,1,3,4,2,2,3,4,1,2,4,1,3
"236",0.5,1.5,0.2,1.5,-0.0646993,-0.0339259999999999,-0.000170000000000003,2,4,1,3,1,3,4,2,2,3,4,1,2,4,1,3
"237",0.5,1.5,0.75,-1.5,-0.00931219999999988,0.0641663,8.0799999999992e-05,2,3,1,4,2,3,1,4,2,3,1,4,2,3,1,4
"238",0.5,1.5,0.75,-1,-0.0211166,0.0472842999999999,-0.000151899999999983,2,3,1,4,1,3,2,4,2,3,1,4,2,3,1,4
"239",0.5,1.5,0.75,1,-0.0602083,-0.0178085000000001,-0.000265000000000071,2,4,1,3,1,3,4,2,2,3,4,1,2,4,1,3
"240",0.5,1.5,0.75,1.5,-0.0648077000000001,-0.0337609,8.000000000008e-05,2,4,1,3,1,3,4,2,2,3,4,1,2,4,1,3
"241",1.5,-1.5,-0.75,-1.5,-0.00155029999999989,-0.1505397,8.49000000000544e-05,4,1,3,2,4,1,3,2,4,1,2,3,4,1,3,2
"242",1.5,-1.5,-0.75,-1,0.0366988000000001,-0.0771569000000001,0.000174000000000007,4,1,3,2,4,1,3,2,4,1,2,3,4,1,3,2
"243",1.5,-1.5,-0.75,1,0.1516139,0.3654093,0.000229500000000105,4,1,3,2,4,1,3,2,4,1,3,2,4,1,3,2
"244",1.5,-1.5,-0.75,1.5,0.1610374,0.4405231,0.000331599999999987,4,1,3,2,4,1,3,2,4,1,3,2,4,1,3,2
"245",1.5,-1.5,-0.2,-1.5,-0.00197440000000004,-0.1506949,-0.000179499999999999,4,1,3,2,4,1,3,2,4,1,2,3,4,1,3,2
"246",1.5,-1.5,-0.2,-1,0.0367420000000001,-0.0771896,0.000147200000000014,4,1,3,2,4,1,3,2,4,1,2,3,4,1,3,2
"247",1.5,-1.5,-0.2,1,0.1512447,0.3654858,3.30000000003938e-06,4,1,3,2,4,1,3,2,4,1,3,2,4,1,3,2
"248",1.5,-1.5,-0.2,1.5,0.1609732,0.4404182,0.000133799999999962,4,1,3,2,4,1,3,2,4,1,3,2,4,1,3,2
"249",1.5,-1.5,0.2,-1.5,-0.00139169999999988,-0.1507934,0,4,1,3,2,4,1,3,2,4,1,2,3,4,1,3,2
"250",1.5,-1.5,0.2,-1,0.0369549,-0.0775571,4.32999999999684e-05,4,1,3,2,4,1,3,2,4,1,2,3,4,1,3,2
"251",1.5,-1.5,0.2,1,0.1514986,0.365319,0.000101899999999988,4,1,3,2,4,1,3,2,4,1,3,2,4,1,3,2
"252",1.5,-1.5,0.2,1.5,0.1611539,0.4404202,0.000198900000000002,4,1,3,2,4,1,3,2,4,1,3,2,4,1,3,2
"253",1.5,-1.5,0.75,-1.5,-0.00148539999999997,-0.1506159,8.00999999999163e-05,4,1,3,2,4,1,3,2,4,1,2,3,4,1,3,2
"254",1.5,-1.5,0.75,-1,0.0368042,-0.0775451,-7.69000000000464e-05,4,1,3,2,4,1,3,2,4,1,2,3,4,1,3,2
"255",1.5,-1.5,0.75,1,0.1515757,0.3653455,0.000216800000000017,4,1,3,2,4,1,3,2,4,1,3,2,4,1,3,2
"256",1.5,-1.5,0.75,1.5,0.1613119,0.4405136,0.000295200000000051,4,1,3,2,4,1,3,2,4,1,3,2,4,1,3,2
"257",1.5,-1,-0.75,-1.5,0.000893300000000097,-0.1485534,6.01000000000074e-05,4,1,3,2,4,1,3,2,3,1,2,4,4,1,3,2
"258",1.5,-1,-0.75,-1,-0.0131008,-0.1081789,0.000170200000000009,4,1,3,2,4,1,3,2,3,1,2,4,4,1,3,2
"259",1.5,-1,-0.75,1,0.0422071000000002,0.090378,0.000168999999999975,4,1,3,2,4,1,3,2,4,1,3,2,4,1,3,2
"260",1.5,-1,-0.75,1.5,0.0542112,0.1227735,-9.39999999999275e-05,4,1,3,2,4,1,3,2,4,1,3,2,4,1,3,2
"261",1.5,-1,-0.2,-1.5,0.00056210000000001,-0.1484475,0.000141800000000081,4,1,3,2,4,1,3,2,3,1,2,4,4,1,3,2
"262",1.5,-1,-0.2,-1,-0.0131429000000001,-0.1083126,-5.02999999999476e-05,4,1,3,2,4,1,3,2,3,1,2,4,4,1,3,2
"263",1.5,-1,-0.2,1,0.0419476,0.0903949999999999,2.74999999999581e-05,4,1,3,2,4,1,3,2,4,1,3,2,4,1,3,2
"264",1.5,-1,-0.2,1.5,0.0543234999999999,0.1228465,-2.1600000000066e-05,4,1,3,2,4,1,3,2,4,1,3,2,4,1,3,2
"265",1.5,-1,0.2,-1.5,0.000821400000000083,-0.1487981,2.77999999999112e-05,4,1,3,2,4,1,3,2,3,1,2,4,4,1,3,2
"266",1.5,-1,0.2,-1,-0.0131715,-0.1085383,1.26999999999766e-05,4,1,3,2,4,1,3,2,3,1,2,4,4,1,3,2
"267",1.5,-1,0.2,1,0.0422264,0.0903639000000001,8.15000000000676e-05,4,1,3,2,4,1,3,2,4,1,3,2,4,1,3,2
"268",1.5,-1,0.2,1.5,0.0544835,0.1229585,5.50000000000272e-05,4,1,3,2,4,1,3,2,4,1,3,2,4,1,3,2
"269",1.5,-1,0.75,-1.5,0.000728299999999904,-0.1486882,-2.69000000000519e-05,4,1,3,2,4,1,3,2,3,1,2,4,4,1,3,2
"270",1.5,-1,0.75,-1,-0.0132441000000001,-0.1084457,0.000107300000000032,4,1,3,2,4,1,3,2,3,1,2,4,4,1,3,2
"271",1.5,-1,0.75,1,0.0422101000000001,0.0904132999999999,6.2399999999907e-05,4,1,3,2,4,1,3,2,4,1,3,2,4,1,3,2
"272",1.5,-1,0.75,1.5,0.0547601999999999,0.1228489,-8.92999999998478e-05,4,1,3,2,4,1,3,2,4,1,3,2,4,1,3,2
"273",1.5,0,-0.75,-1.5,0.0203658,-0.0850048,1.59000000000686e-05,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4
"274",1.5,0,-0.75,-1,0.0344535,-0.0777192,-0.000279600000000046,2,1,4,3,1,2,4,3,1,2,3,4,1,2,4,3
"275",1.5,0,-0.75,1,0.0399382000000001,0.0392750000000001,-6.22000000000122e-05,3,2,4,1,2,3,4,1,2,3,4,1,3,2,4,1
"276",1.5,0,-0.75,1.5,0.0366161999999999,0.0455165000000001,-5.96999999998848e-05,3,2,4,1,2,3,4,1,2,3,4,1,3,2,4,1
"277",1.5,0,-0.2,-1.5,0.0203266,-0.0851585,-0.000453000000000037,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4
"278",1.5,0,-0.2,-1,0.0345962,-0.0775609,6.25000000000764e-05,2,1,4,3,1,2,4,3,1,2,3,4,1,2,4,3
"279",1.5,0,-0.2,1,0.0397103,0.0395992000000001,0.000286400000000131,3,2,4,1,2,3,4,1,2,3,4,1,3,2,4,1
"280",1.5,0,-0.2,1.5,0.0368098999999998,0.0453164,-4.74999999999781e-05,3,2,4,1,2,3,4,1,2,3,4,1,3,2,4,1
"281",1.5,0,0.2,-1.5,0.0203599000000001,-0.0851223999999999,0.000157199999999968,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4
"282",1.5,0,0.2,-1,0.0346070000000001,-0.0777403,-8.22999999999796e-05,1,2,4,3,1,2,4,3,1,2,3,4,1,2,4,3
"283",1.5,0,0.2,1,0.0398146,0.0392966,-0.000179499999999999,3,2,4,1,2,3,4,1,2,3,4,1,3,2,4,1
"284",1.5,0,0.2,1.5,0.0367620000000001,0.045452,7.40000000010177e-06,3,2,4,1,2,3,4,1,2,3,4,1,3,2,4,1
"285",1.5,0,0.75,-1.5,0.0203462000000002,-0.0849256,-8.20000000000265e-05,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4
"286",1.5,0,0.75,-1,0.0345188000000001,-0.0775823,-0.000111399999999984,1,2,4,3,1,2,4,3,1,2,3,4,1,2,4,3
"287",1.5,0,0.75,1,0.0398596000000001,0.0395985999999999,-0.00019619999999998,2,3,4,1,2,3,4,1,2,3,4,1,3,2,4,1
"288",1.5,0,0.75,1.5,0.0368556000000001,0.0455592,3.82000000000993e-05,2,3,4,1,2,3,4,1,2,3,4,1,3,2,4,1
"289",1.5,1,-0.75,-1.5,0.000278800000000023,0.0291142999999999,-4.7200000000136e-05,1,3,2,4,1,3,2,4,1,3,2,4,1,3,2,4
"290",1.5,1,-0.75,-1,-0.00297990000000004,0.0152105,6.45999999999702e-05,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4
"291",1.5,1,-0.75,1,-0.0359575,-0.00915740000000009,-1.30999999999881e-05,1,3,4,2,1,3,4,2,2,3,4,1,1,3,4,2
"292",1.5,1,-0.75,1.5,-0.0405142999999999,-0.0188170000000001,-7.14000000000548e-05,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1
"293",1.5,1,-0.2,-1.5,0.00041329999999995,0.0292167,0.000114899999999918,1,3,2,4,1,3,2,4,1,3,2,4,1,3,2,4
"294",1.5,1,-0.2,-1,-0.00294330000000009,0.0155259,-3.66000000000533e-05,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4
"295",1.5,1,-0.2,1,-0.0356042,-0.00894870000000003,0.000184400000000084,1,3,4,2,1,3,4,2,2,3,4,1,1,3,4,2
"296",1.5,1,-0.2,1.5,-0.0402479,-0.0187344,-4.93999999999772e-05,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1
"297",1.5,1,0.2,-1.5,0.000498200000000004,0.0292716999999999,5.65999999999622e-05,1,3,2,4,1,3,2,4,1,3,2,4,1,3,2,4
"298",1.5,1,0.2,-1,-0.00314800000000004,0.0152288999999999,-0.000160000000000049,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4
"299",1.5,1,0.2,1,-0.0358466000000001,-0.00920899999999991,-9.99999999995449e-06,1,3,4,2,1,3,4,2,2,3,4,1,1,3,4,2
"300",1.5,1,0.2,1.5,-0.0403959999999999,-0.0186880999999999,-0.000180999999999876,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1
"301",1.5,1,0.75,-1.5,0.000544200000000106,0.0293127999999999,0.000111199999999867,1,3,2,4,1,3,2,4,1,3,2,4,1,3,2,4
"302",1.5,1,0.75,-1,-0.00295660000000009,0.0154377,-2.70000000001103e-05,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4
"303",1.5,1,0.75,1,-0.0357762,-0.00903630000000011,-4.20000000000975e-05,1,3,4,2,1,3,4,2,2,3,4,1,1,3,4,2
"304",1.5,1,0.75,1.5,-0.0403462999999999,-0.0189423999999999,-0.00016179999999999,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1
"305",1.5,1.5,-0.75,-1.5,-0.0112045000000001,0.0712214,-0.000152599999999947,1,3,2,4,1,3,2,4,1,3,2,4,1,3,2,4
"306",1.5,1.5,-0.75,-1,-0.0271455999999999,0.0508762999999999,-0.000167800000000051,1,3,2,4,1,3,2,4,1,3,2,4,1,3,2,4
"307",1.5,1.5,-0.75,1,-0.0906557000000001,-0.0389377000000001,5.29999999987485e-06,1,4,3,2,1,3,4,2,2,3,4,1,1,4,2,3
"308",1.5,1.5,-0.75,1.5,-0.0994173999999999,-0.0594931,1.53999999999987e-05,1,4,3,2,1,3,4,2,2,3,4,1,1,4,3,2
"309",1.5,1.5,-0.2,-1.5,-0.0113432999999998,0.0712623,1.80000000005176e-06,1,3,2,4,1,3,2,4,1,3,2,4,1,3,2,4
"310",1.5,1.5,-0.2,-1,-0.0269953000000001,0.0506675,-0.000391699999999995,1,3,2,4,1,3,2,4,1,3,2,4,1,3,2,4
"311",1.5,1.5,-0.2,1,-0.0907076000000001,-0.0389537,0.000111900000000054,1,4,2,3,1,3,4,2,2,3,4,1,1,4,2,3
"312",1.5,1.5,-0.2,1.5,-0.0996007999999999,-0.0594572000000001,-0.000115500000000046,1,4,3,2,1,3,4,2,2,3,4,1,1,4,3,2
"313",1.5,1.5,0.2,-1.5,-0.0109578,0.0710385,-9.28999999999514e-05,1,3,2,4,1,3,2,4,1,3,2,4,1,3,2,4
"314",1.5,1.5,0.2,-1,-0.0270857999999999,0.0509252,8.52999999999549e-05,1,3,2,4,1,3,2,4,1,3,2,4,1,3,2,4
"315",1.5,1.5,0.2,1,-0.0904253999999999,-0.0392228999999999,-0.000104299999999946,1,4,2,3,1,3,4,2,2,3,4,1,1,4,2,3
"316",1.5,1.5,0.2,1.5,-0.0994225999999999,-0.0594874,-0.000160900000000019,1,4,3,2,1,3,4,2,2,3,4,1,1,4,3,2
"317",1.5,1.5,0.75,-1.5,-0.0112240000000001,0.0712489000000001,-1.09000000000359e-05,1,3,2,4,1,3,2,4,1,3,2,4,1,3,2,4
"318",1.5,1.5,0.75,-1,-0.0273029000000001,0.0510306000000001,-0.000141699999999911,1,3,2,4,1,3,2,4,1,3,2,4,1,3,2,4
"319",1.5,1.5,0.75,1,-0.0905918,-0.0391744999999999,5.72000000000905e-05,1,4,3,2,1,3,4,2,2,3,4,1,1,4,2,3
"320",1.5,1.5,0.75,1.5,-0.0994442,-0.0595287,-1.79999999999625e-05,1,4,3,2,1,3,4,2,2,3,4,1,1,4,3,2
